Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
138.51	8.4636
138.53	8.4647
138.54	8.4660
138.56	8.4671
138.58	8.4686
138.59	8.4698
138.61	8.4710
138.63	8.4720
138.65	8.4732
138.66	8.4747
138.68	8.4760
138.69	8.4776
138.70	8.4792
138.72	8.4804
138.74	8.4816
138.76	8.4828
138.78	8.4839
138.79	8.4852
138.81	8.4864
138.83	8.4876
138.84	8.4890
138.86	8.4902
138.88	8.4913
138.89	8.4925
138.91	8.4938
138.93	8.4952
138.94	8.4964
138.96	8.4976
138.97	8.4988
138.99	8.5000
139.01	8.5013
139.03	8.5024
139.04	8.5038
139.06	8.5050
139.08	8.5061
139.09	8.5074
139.10	8.5087
139.12	8.5099
139.14	8.5113
139.16	8.5126
139.18	8.5140
139.19	8.5152
139.21	8.5166
139.23	8.5179
139.25	8.5191
139.26	8.5202
139.28	8.5213
139.30	8.5222
139.31	8.5235
139.33	8.5247
139.35	8.5258
139.36	8.5270
139.38	8.5282
139.39	8.5297
139.41	8.5309
139.43	8.5321
139.44	8.5333
139.46	8.5346
139.48	8.5359
139.49	8.5370
139.51	8.5383
139.53	8.5394
139.54	8.5408
139.56	8.5420
139.58	8.5433
139.59	8.5446
139.61	8.5457
139.63	8.5469
139.65	8.5482
139.66	8.5496
139.68	8.5508
139.69	8.5521
139.71	8.5535
139.72	8.5548
139.75	8.5560
139.76	8.5574
139.78	8.5585
139.80	8.5594
139.81	8.5606
139.83	8.5617
139.85	8.5629
139.86	8.5642
139.88	8.5652
139.89	8.5667
139.91	8.5678
139.93	8.5693
139.94	8.5705
139.96	8.5717
139.97	8.5729
139.99	8.5741
140.01	8.5752
140.03	8.5766
140.04	8.5777
140.06	8.5789
140.08	8.5802
140.09	8.5811
140.11	8.5824
140.13	8.5836
140.14	8.5848
140.16	8.5861
140.18	8.5873
140.19	8.5887
140.20	8.5898
140.22	8.5911
140.24	8.5925
140.25	8.5936
140.28	8.5948
140.30	8.5962
140.31	8.5973
140.33	8.5986
140.34	8.5998
140.36	8.6009
140.38	8.6022
140.39	8.6037
140.41	8.6051
140.43	8.6063
140.44	8.6076
140.45	8.6088
140.47	8.6100
140.49	8.6112
140.51	8.6124
140.53	8.6134
140.54	8.6147
140.56	8.6159
140.58	8.6172
140.59	8.6186
140.60	8.6197
140.63	8.6211
140.64	8.6224
140.66	8.6237
140.68	8.6250
140.69	8.6262
140.71	8.6275
140.72	8.6287
140.74	8.6299
140.76	8.6311
140.78	8.6322
140.80	8.6334
140.81	8.6345
140.82	8.6358
140.84	8.6372
140.85	8.6385
140.88	8.6399
140.89	8.6414
140.91	8.6426
140.93	8.6439
140.94	8.6451
140.96	8.6464
140.97	8.6478
140.99	8.6492
141.01	8.6506
141.03	8.6518
141.04	8.6531
141.05	8.6543
141.07	8.6558
141.09	8.6573
141.11	8.6585
141.13	8.6598
141.14	8.6612
141.15	8.6627
141.18	8.6639
141.19	8.6652
141.21	8.6664
141.22	8.6677
141.24	8.6691
141.26	8.6703
141.28	8.6715
141.29	8.6728
141.30	8.6738
141.32	8.6750
141.34	8.6765
141.35	8.6777
141.38	8.6791
141.39	8.6806
141.41	8.6819
141.43	8.6834
141.44	8.6846
141.46	8.6859
141.47	8.6872
141.49	8.6885
141.51	8.6898
141.53	8.6911
141.54	8.6925
141.55	8.6938
141.57	8.6952
141.59	8.6966
141.61	8.6981
141.63	8.6995
141.64	8.7008
141.66	8.7020
141.67	8.7035
141.69	8.7051
141.71	8.7062
141.72	8.7077
141.74	8.7092
141.76	8.7105
141.77	8.7119
141.79	8.7134
141.81	8.7146
141.83	8.7161
141.85	8.7175
141.86	8.7188
141.88	8.7203
141.89	8.7217
141.91	8.7230
141.93	8.7243
141.94	8.7256
141.96	8.7268
141.97	8.7282
141.99	8.7294
142.01	8.7307
142.03	8.7319
142.04	8.7332
142.05	8.7347
142.08	8.7360
142.09	8.7373
142.11	8.7386
142.13	8.7400
142.14	8.7413
142.16	8.7427
142.18	8.7441
142.19	8.7454
142.21	8.7468
142.22	8.7481
142.24	8.7495
142.26	8.7506
142.27	8.7517
142.29	8.7530
142.30	8.7542
142.32	8.7555
142.34	8.7568
142.35	8.7580
142.38	8.7594
142.39	8.7608
142.40	8.7620
142.42	8.7632
142.44	8.7645
142.46	8.7659
142.47	8.7671
142.49	8.7685
142.51	8.7696
142.53	8.7709
142.54	8.7724
142.56	8.7737
142.58	8.7752
142.59	8.7766
142.61	8.7778
142.62	8.7789
142.64	8.7803
142.66	8.7816
142.68	8.7832
142.69	8.7845
142.71	8.7861
142.72	8.7874
142.74	8.7887
142.76	8.7898
142.78	8.7912
142.79	8.7927
142.80	8.7940
142.83	8.7956
142.84	8.7970
142.85	8.7984
142.88	8.7998
142.90	8.8012
142.91	8.8025
142.92	8.8042
142.94	8.8058
142.96	8.8073
142.97	8.8089
142.99	8.8103
143.00	8.8119
143.02	8.8135
143.04	8.8151
143.06	8.8166
143.08	8.8185
143.09	8.8199
143.10	8.8212
143.12	8.8228
143.14	8.8243
143.16	8.8257
143.17	8.8273
143.19	8.8290
143.21	8.8305
143.22	8.8318
143.24	8.8332
143.25	8.8345
143.27	8.8358
143.29	8.8375
143.31	8.8390
143.33	8.8405
143.34	8.8419
143.36	8.8434
143.38	8.8449
143.39	8.8464
143.41	8.8477
143.43	8.8492
143.44	8.8506
143.45	8.8519
143.47	8.8533
143.49	8.8547
143.50	8.8562
143.52	8.8580
143.53	8.8597
143.55	8.8612
143.58	8.8626
143.59	8.8643
143.60	8.8657
143.62	8.8672
143.64	8.8688
143.66	8.8701
143.68	8.8717
143.69	8.8732
143.71	8.8747
143.72	8.8762
143.74	8.8775
143.76	8.8790
143.78	8.8805
143.79	8.8821
143.80	8.8834
143.83	8.8850
143.84	8.8865
143.85	8.8880
143.87	8.8894
143.89	8.8908
143.90	8.8922
143.93	8.8938
143.94	8.8950
143.96	8.8965
143.97	8.8980
143.99	8.8994
144.00	8.9011
144.02	8.9025
144.04	8.9040
144.05	8.9054
144.07	8.9069
144.09	8.9083
144.10	8.9097
144.12	8.9112
144.14	8.9125
144.15	8.9139
144.17	8.9153
144.19	8.9171
144.21	8.9186
144.22	8.9201
144.24	8.9219
144.25	8.9233
144.27	8.9246
144.29	8.9262
144.30	8.9277
144.32	8.9292
144.34	8.9308
144.35	8.9321
144.37	8.9338
144.39	8.9354
144.40	8.9369
144.42	8.9385
144.44	8.9401
144.45	8.9415
144.47	8.9430
144.49	8.9447
144.50	8.9461
144.53	8.9477
144.54	8.9493
144.55	8.9509
144.57	8.9525
144.59	8.9541
144.60	8.9557
144.62	8.9573
144.63	8.9591
144.65	8.9606
144.67	8.9621
144.69	8.9637
144.70	8.9652
144.72	8.9668
144.74	8.9686
144.75	8.9701
144.77	8.9715
144.79	8.9731
144.80	8.9748
144.82	8.9763
144.84	8.9780
144.85	8.9795
144.87	8.9808
144.89	8.9825
144.90	8.9840
144.92	8.9856
144.94	8.9871
144.95	8.9888
144.97	8.9904
144.98	8.9920
145.00	8.9937
145.02	8.9956
145.04	8.9973
145.05	8.9990
145.08	9.0007
145.09	9.0024
145.10	9.0040
145.12	9.0056
145.14	9.0072
145.15	9.0087
145.17	9.0104
145.18	9.0119
145.20	9.0134
145.22	9.0152
145.24	9.0167
145.25	9.0180
145.27	9.0197
145.28	9.0213
145.30	9.0228
145.32	9.0242
145.34	9.0258
145.35	9.0274
145.37	9.0289
145.39	9.0304
145.40	9.0318
145.42	9.0335
145.44	9.0349
145.45	9.0365
145.47	9.0380
145.49	9.0397
145.50	9.0413
145.52	9.0429
145.53	9.0443
145.55	9.0460
145.57	9.0477
145.58	9.0490
145.60	9.0507
145.62	9.0524
145.64	9.0540
145.65	9.0557
145.67	9.0572
145.68	9.0589
145.70	9.0605
145.72	9.0622
145.74	9.0638
145.75	9.0653
145.76	9.0668
145.78	9.0683
145.80	9.0698
145.82	9.0717
145.83	9.0732
145.85	9.0752
145.87	9.0769
145.88	9.0786
145.90	9.0803
145.92	9.0821
145.93	9.0836
145.95	9.0854
145.96	9.0871
145.98	9.0886
146.00	9.0903
146.02	9.0920
146.03	9.0936
146.05	9.0952
146.06	9.0970
146.08	9.0987
146.09	9.1002
146.11	9.1019
146.13	9.1035
146.15	9.1050
146.17	9.1066
146.18	9.1081
146.19	9.1096
146.21	9.1113
146.23	9.1130
146.25	9.1146
146.27	9.1162
146.28	9.1178
146.30	9.1195
146.32	9.1210
146.33	9.1226
146.35	9.1241
146.37	9.1256
146.38	9.1273
146.40	9.1288
146.42	9.1306
146.43	9.1321
146.45	9.1337
146.46	9.1356
146.48	9.1372
146.50	9.1390
146.51	9.1407
146.53	9.1422
146.55	9.1437
146.56	9.1450
146.58	9.1468
146.60	9.1483
146.62	9.1499
146.63	9.1515
146.65	9.1530
146.66	9.1546
146.68	9.1561
146.69	9.1576
146.72	9.1593
146.73	9.1609
146.75	9.1625
146.77	9.1641
146.78	9.1656
146.80	9.1672
146.81	9.1689
146.83	9.1707
146.85	9.1725
146.86	9.1743
146.88	9.1760
146.89	9.1778
146.91	9.1798
146.93	9.1815
146.94	9.1832
146.96	9.1849
146.98	9.1863
146.99	9.1880
147.01	9.1896
147.03	9.1915
147.05	9.1933
147.06	9.1952
147.08	9.1969
147.10	9.1987
147.11	9.2004
147.13	9.2020
147.15	9.2038
147.16	9.2056
147.18	9.2073
147.19	9.2089
147.21	9.2105
147.23	9.2121
147.25	9.2139
147.26	9.2158
147.28	9.2177
147.30	9.2194
147.31	9.2213
147.33	9.2228
147.35	9.2247
147.36	9.2264
147.38	9.2279
147.40	9.2292
147.41	9.2309
147.43	9.2326
147.44	9.2341
147.46	9.2359
147.48	9.2376
147.49	9.2393
147.51	9.2411
147.53	9.2428
147.54	9.2445
147.56	9.2462
147.58	9.2477
147.60	9.2494
147.61	9.2508
147.63	9.2522
147.64	9.2540
147.66	9.2555
147.68	9.2572
147.69	9.2587
147.71	9.2604
147.72	9.2618
147.74	9.2636
147.76	9.2654
147.78	9.2668
147.80	9.2686
147.81	9.2701
147.83	9.2717
147.85	9.2735
147.86	9.2753
147.88	9.2771
147.89	9.2788
147.90	9.2804
147.93	9.2819
147.94	9.2836
147.96	9.2851
147.97	9.2866
147.99	9.2882
148.01	9.2899
148.03	9.2914
148.04	9.2932
148.06	9.2948
148.08	9.2967
148.09	9.2983
148.11	9.3000
148.13	9.3017
148.14	9.3034
148.16	9.3051
148.18	9.3067
148.19	9.3083
148.21	9.3098
148.22	9.3112
148.24	9.3128
148.26	9.3144
148.28	9.3161
148.30	9.3178
148.31	9.3195
148.33	9.3210
148.34	9.3225
148.35	9.3241
148.37	9.3258
148.39	9.3273
148.41	9.3289
148.43	9.3306
148.44	9.3323
148.46	9.3341
148.47	9.3357
148.49	9.3374
148.51	9.3392
148.52	9.3407
148.54	9.3423
148.56	9.3440
148.58	9.3452
148.59	9.3468
148.61	9.3483
148.63	9.3500
148.64	9.3514
148.66	9.3531
148.67	9.3546
148.69	9.3564
148.71	9.3580
148.72	9.3595
148.74	9.3611
148.76	9.3627
148.78	9.3642
148.79	9.3657
148.80	9.3672
148.82	9.3685
148.84	9.3699
148.86	9.3717
148.88	9.3730
148.89	9.3745
148.90	9.3758
148.92	9.3772
148.94	9.3788
148.95	9.3802
148.97	9.3818
148.99	9.3833
149.00	9.3849
149.03	9.3860
149.04	9.3876
149.06	9.3891
149.08	9.3904
149.09	9.3919
149.10	9.3933
149.12	9.3946
149.14	9.3961
149.16	9.3976
149.18	9.3990
149.19	9.4004
149.20	9.4019
149.22	9.4034
149.24	9.4047
149.25	9.4063
149.28	9.4077
149.29	9.4092
149.30	9.4108
149.32	9.4123
149.34	9.4138
149.35	9.4154
149.37	9.4166
149.39	9.4178
149.40	9.4191
149.43	9.4206
149.44	9.4220
149.45	9.4233
149.47	9.4247
149.49	9.4263
149.50	9.4279
149.52	9.4293
149.54	9.4307
149.55	9.4323
149.57	9.4336
149.58	9.4350
149.60	9.4362
149.62	9.4377
149.64	9.4392
149.65	9.4407
149.67	9.4421
149.68	9.4436
149.69	9.4451
149.72	9.4466
149.73	9.4480
149.75	9.4497
149.77	9.4513
149.79	9.4529
149.80	9.4541
149.82	9.4554
149.84	9.4569
149.85	9.4585
149.87	9.4597
149.89	9.4612
149.90	9.4628
149.92	9.4643
149.93	9.4655
149.95	9.4670
149.97	9.4686
149.99	9.4704
150.00	9.4720
150.02	9.4737
150.03	9.4751
150.05	9.4766
150.07	9.4779
150.09	9.4795
150.10	9.4809
150.12	9.4825
150.14	9.4839
150.15	9.4854
150.17	9.4867
150.18	9.4886
150.20	9.4901
150.22	9.4919
150.23	9.4933
150.25	9.4946
150.27	9.4961
150.28	9.4975
150.30	9.4989
150.32	9.5002
150.33	9.5017
150.35	9.5029
150.36	9.5044
150.38	9.5058
150.40	9.5071
150.42	9.5086
150.43	9.5101
150.45	9.5114
150.47	9.5129
150.48	9.5146
150.50	9.5161
150.51	9.5174
150.53	9.5186
150.55	9.5199
150.57	9.5211
150.58	9.5223
150.60	9.5236
150.62	9.5249
150.63	9.5264
150.65	9.5278
150.67	9.5293
150.68	9.5307
150.70	9.5322
150.72	9.5336
150.73	9.5349
150.75	9.5362
150.77	9.5376
150.78	9.5391
150.80	9.5407
150.82	9.5423
150.83	9.5436
150.85	9.5451
150.86	9.5465
150.88	9.5480
150.90	9.5496
150.91	9.5511
150.93	9.5527
150.95	9.5543
150.96	9.5557
150.98	9.5571
151.00	9.5585
151.02	9.5600
151.03	9.5614
151.05	9.5628
151.06	9.5642
151.08	9.5657
151.10	9.5674
151.11	9.5689
151.13	9.5705
151.15	9.5719
151.17	9.5734
151.18	9.5748
151.19	9.5761
151.21	9.5776
151.22	9.5789
151.24	9.5803
151.26	9.5820
151.28	9.5833
151.30	9.5847
151.31	9.5862
151.33	9.5878
151.35	9.5892
151.36	9.5909
151.38	9.5923
151.40	9.5936
151.42	9.5951
151.43	9.5967
151.44	9.5980
151.47	9.5994
151.48	9.6008
151.50	9.6022
151.51	9.6038
151.53	9.6053
151.55	9.6070
151.56	9.6084
151.58	9.6102
151.60	9.6116
151.61	9.6133
151.63	9.6149
151.65	9.6165
151.67	9.6181
151.68	9.6196
151.69	9.6212
151.71	9.6229
151.73	9.6246
151.75	9.6261
151.76	9.6277
151.78	9.6293
151.80	9.6310
151.81	9.6327
151.83	9.6342
151.85	9.6357
151.86	9.6374
151.88	9.6389
151.89	9.6406
151.91	9.6424
151.93	9.6443
151.94	9.6461
151.96	9.6478
151.97	9.6495
151.99	9.6510
152.01	9.6526
152.03	9.6542
152.04	9.6560
152.06	9.6578
152.08	9.6596
152.09	9.6612
152.11	9.6630
152.13	9.6650
152.14	9.6668
152.16	9.6686
152.18	9.6704
152.19	9.6723
152.21	9.6742
152.22	9.6760
152.24	9.6779
152.26	9.6797
152.28	9.6816
152.30	9.6833
152.31	9.6853
152.32	9.6873
152.34	9.6893
152.36	9.6913
152.38	9.6931
152.39	9.6949
152.41	9.6968
152.43	9.6986
152.44	9.7006
152.46	9.7021
152.47	9.7039
152.49	9.7059
152.51	9.7078
152.53	9.7098
152.54	9.7117
152.56	9.7136
152.57	9.7157
152.59	9.7175
152.60	9.7195
152.63	9.7216
152.64	9.7237
152.66	9.7258
152.68	9.7277
152.69	9.7297
152.70	9.7317
152.72	9.7337
152.74	9.7358
152.75	9.7379
152.77	9.7400
152.79	9.7420
152.81	9.7439
152.82	9.7459
152.84	9.7477
152.86	9.7497
152.88	9.7515
152.89	9.7535
152.90	9.7555
152.92	9.7577
152.94	9.7599
152.95	9.7618
152.97	9.7640
152.99	9.7660
153.01	9.7680
153.03	9.7702
153.04	9.7724
153.05	9.7745
153.07	9.7765
153.09	9.7785
153.11	9.7808
153.12	9.7829
153.14	9.7850
153.15	9.7873
153.17	9.7894
153.19	9.7917
153.20	9.7940
153.22	9.7961
153.23	9.7982
153.25	9.8003
153.27	9.8022
153.29	9.8043
153.30	9.8066
153.32	9.8090
153.34	9.8111
153.35	9.8134
153.37	9.8157
153.39	9.8179
153.40	9.8202
153.42	9.8224
153.44	9.8244
153.46	9.8267
153.47	9.8289
153.49	9.8312
153.50	9.8334
153.52	9.8356
153.54	9.8380
153.55	9.8403
153.57	9.8426
153.59	9.8447
153.60	9.8470
153.62	9.8492
153.64	9.8514
153.65	9.8535
153.67	9.8558
153.68	9.8582
153.70	9.8607
153.72	9.8632
153.74	9.8655
153.75	9.8679
153.77	9.8704
153.79	9.8725
153.80	9.8749
153.82	9.8773
153.83	9.8797
153.85	9.8819
153.87	9.8843
153.88	9.8865
153.90	9.8889
153.92	9.8914
153.93	9.8936
153.95	9.8958
153.97	9.8981
153.99	9.9005
154.00	9.9028
154.02	9.9050
154.03	9.9073
154.05	9.9096
154.07	9.9120
154.09	9.9142
154.10	9.9165
154.12	9.9192
154.13	9.9215
154.15	9.9240
154.17	9.9263
154.18	9.9285
154.20	9.9310
154.22	9.9331
154.23	9.9353
154.25	9.9377
154.27	9.9401
154.28	9.9423
154.30	9.9447
154.32	9.9472
154.33	9.9497
154.35	9.9521
154.37	9.9545
154.38	9.9568
154.40	9.9592
154.42	9.9615
154.43	9.9637
154.45	9.9662
154.47	9.9686
154.48	9.9708
154.50	9.9731
154.52	9.9756
154.53	9.9781
154.55	9.9804
154.56	9.9830
154.58	9.9854
154.60	9.9877
154.62	9.9900
154.63	9.9923
154.65	9.9947
154.67	9.9972
154.68	9.9993
154.70	10.0017
154.71	10.0040
154.73	10.0062
154.75	10.0087
154.76	10.0111
154.78	10.0135
154.80	10.0160
154.81	10.0183
154.83	10.0206
154.85	10.0231
154.87	10.0255
154.88	10.0275
154.90	10.0299
154.91	10.0323
154.93	10.0348
154.94	10.0372
154.97	10.0396
154.98	10.0421
155.00	10.0442
155.01	10.0466
155.03	10.0491
155.04	10.0516
155.06	10.0540
155.08	10.0566
155.10	10.0590
155.11	10.0616
155.13	10.0641
155.15	10.0666
155.16	10.0691
155.18	10.0717
155.19	10.0741
155.21	10.0766
155.23	10.0789
155.25	10.0813
155.26	10.0837
155.28	10.0861
155.30	10.0887
155.31	10.0909
155.33	10.0934
155.35	10.0961
155.36	10.0984
155.38	10.1010
155.39	10.1034
155.41	10.1057
155.43	10.1084
155.44	10.1110
155.46	10.1135
155.48	10.1159
155.50	10.1185
155.51	10.1210
155.53	10.1235
155.54	10.1261
155.56	10.1285
155.58	10.1311
155.59	10.1336
155.61	10.1362
155.63	10.1389
155.65	10.1415
155.66	10.1440
155.68	10.1466
155.69	10.1491
155.71	10.1517
155.72	10.1543
155.75	10.1569
155.76	10.1595
155.78	10.1623
155.79	10.1649
155.81	10.1675
155.83	10.1703
155.84	10.1729
155.86	10.1754
155.88	10.1781
155.89	10.1807
155.90	10.1833
155.92	10.1860
155.94	10.1888
155.96	10.1915
155.98	10.1944
155.99	10.1970
156.01	10.1998
156.03	10.2027
156.05	10.2053
156.06	10.2081
156.08	10.2107
156.09	10.2136
156.11	10.2162
156.13	10.2189
156.14	10.2217
156.16	10.2244
156.18	10.2272
156.19	10.2299
156.21	10.2328
156.22	10.2356
156.25	10.2383
156.26	10.2410
156.28	10.2439
156.29	10.2464
156.30	10.2490
156.33	10.2517
156.35	10.2545
156.36	10.2572
156.37	10.2601
156.39	10.2628
156.40	10.2657
156.43	10.2686
156.44	10.2713
156.46	10.2740
156.47	10.2768
156.49	10.2795
156.51	10.2824
156.53	10.2851
156.54	10.2879
156.55	10.2906
156.58	10.2937
156.59	10.2966
156.61	10.2995
156.63	10.3025
156.64	10.3054
156.66	10.3082
156.68	10.3112
156.69	10.3142
156.71	10.3171
156.72	10.3200
156.74	10.3230
156.76	10.3260
156.78	10.3290
156.79	10.3319
156.81	10.3350
156.82	10.3378
156.84	10.3406
156.85	10.3436
156.87	10.3465
156.89	10.3494
156.91	10.3522
156.92	10.3551
156.94	10.3582
156.95	10.3610
156.97	10.3640
156.99	10.3671
157.00	10.3699
157.02	10.3729
157.04	10.3757
157.05	10.3785
157.08	10.3812
157.10	10.3840
157.11	10.3867
157.12	10.3895
157.14	10.3922
157.16	10.3952
157.17	10.3981
157.19	10.4007
157.20	10.4034
157.22	10.4062
157.24	10.4089
157.25	10.4116
157.27	10.4146
157.29	10.4173
157.30	10.4200
157.32	10.4229
157.34	10.4257
157.35	10.4284
157.37	10.4313
157.39	10.4343
157.40	10.4372
157.43	10.4400
157.44	10.4431
157.45	10.4459
157.47	10.4488
157.48	10.4517
157.50	10.4548
157.53	10.4578
157.54	10.4607
157.55	10.4636
157.57	10.4668
157.58	10.4701
157.60	10.4731
157.62	10.4762
157.64	10.4794
157.66	10.4824
157.67	10.4855
157.69	10.4887
157.70	10.4919
157.72	10.4950
157.74	10.4983
157.75	10.5015
157.77	10.5048
157.79	10.5081
157.80	10.5114
157.82	10.5146
157.84	10.5181
157.85	10.5214
157.88	10.5247
157.89	10.5280
157.90	10.5312
157.92	10.5348
157.94	10.5383
157.95	10.5416
157.97	10.5452
157.99	10.5487
158.00	10.5522
158.02	10.5556
158.03	10.5592
158.05	10.5624
158.07	10.5659
158.08	10.5696
158.10	10.5730
158.12	10.5764
158.14	10.5801
158.15	10.5836
158.17	10.5873
158.18	10.5910
158.20	10.5946
158.22	10.5982
158.24	10.6019
158.25	10.6054
158.27	10.6092
158.28	10.6128
158.30	10.6166
158.32	10.6202
158.34	10.6238
158.35	10.6276
158.37	10.6313
158.39	10.6350
158.40	10.6388
158.42	10.6424
158.44	10.6460
158.45	10.6499
158.47	10.6536
158.48	10.6571
158.50	10.6609
158.52	10.6649
158.53	10.6687
158.55	10.6725
158.57	10.6764
158.58	10.6802
158.60	10.6838
158.62	10.6876
158.64	10.6914
158.65	10.6951
158.67	10.6990
158.68	10.7028
158.69	10.7064
158.72	10.7105
158.73	10.7144
158.75	10.7184
158.76	10.7222
158.78	10.7264
158.80	10.7301
158.82	10.7340
158.83	10.7383
158.85	10.7419
158.87	10.7458
158.88	10.7497
158.90	10.7535
158.92	10.7575
158.93	10.7615
158.95	10.7656
158.97	10.7696
158.98	10.7738
159.00	10.7778
159.02	10.7817
159.03	10.7857
159.05	10.7896
159.07	10.7938
159.08	10.7978
159.10	10.8018
159.12	10.8058
159.13	10.8099
159.15	10.8140
159.17	10.8182
159.18	10.8222
159.20	10.8264
159.22	10.8305
159.23	10.8347
159.25	10.8388
159.26	10.8428
159.28	10.8470
159.30	10.8512
159.31	10.8553
159.33	10.8596
159.35	10.8638
159.37	10.8681
159.38	10.8724
159.40	10.8768
159.41	10.8810
159.43	10.8852
159.45	10.8896
159.47	10.8941
159.48	10.8985
159.50	10.9026
159.52	10.9070
159.53	10.9113
159.55	10.9157
159.57	10.9203
159.58	10.9248
159.60	10.9293
159.62	10.9339
159.63	10.9385
159.65	10.9430
159.66	10.9475
159.68	10.9522
159.69	10.9567
159.72	10.9611
159.73	10.9657
159.75	10.9704
159.77	10.9751
159.78	10.9798
159.80	10.9847
159.82	10.9894
159.83	10.9943
159.85	10.9989
159.87	11.0036
159.88	11.0082
159.90	11.0130
159.91	11.0177
159.93	11.0223
159.95	11.0272
159.97	11.0321
159.98	11.0368
160.00	11.0417
160.01	11.0465
160.03	11.0515
160.05	11.0565
160.06	11.0612
160.08	11.0662
160.10	11.0711
160.11	11.0761
160.13	11.0812
160.15	11.0863
160.16	11.0914
160.18	11.0965
160.19	11.1017
160.21	11.1069
160.23	11.1120
160.25	11.1171
160.26	11.1220
160.28	11.1272
160.30	11.1323
160.31	11.1375
160.33	11.1426
160.34	11.1479
160.36	11.1532
160.38	11.1584
160.40	11.1637
160.42	11.1691
160.43	11.1745
160.44	11.1798
160.46	11.1851
160.48	11.1903
160.50	11.1957
160.51	11.2012
160.53	11.2064
160.55	11.2116
160.57	11.2173
160.58	11.2227
160.60	11.2281
160.61	11.2336
160.63	11.2390
160.65	11.2444
160.66	11.2498
160.68	11.2551
160.69	11.2606
160.71	11.2659
160.72	11.2713
160.75	11.2768
160.76	11.2823
160.78	11.2878
160.80	11.2933
160.81	11.2988
160.83	11.3043
160.85	11.3099
160.86	11.3154
160.88	11.3210
160.90	11.3266
160.91	11.3321
160.93	11.3377
160.95	11.3434
160.96	11.3490
160.98	11.3546
161.00	11.3603
161.01	11.3660
161.03	11.3717
161.05	11.3773
161.06	11.3830
161.08	11.3888
161.09	11.3944
161.11	11.4002
161.13	11.4060
161.15	11.4118
161.16	11.4177
161.18	11.4236
161.19	11.4294
161.21	11.4353
161.22	11.4410
161.24	11.4469
161.26	11.4529
161.28	11.4589
161.30	11.4648
161.31	11.4706
161.33	11.4766
161.35	11.4826
161.36	11.4888
161.38	11.4946
161.39	11.5007
161.41	11.5069
161.43	11.5132
161.44	11.5191
161.46	11.5252
161.48	11.5313
161.49	11.5375
161.51	11.5435
161.53	11.5495
161.54	11.5558
161.56	11.5619
161.58	11.5680
161.59	11.5744
161.60	11.5807
161.63	11.5868
161.64	11.5930
161.66	11.5992
161.68	11.6053
161.69	11.6113
161.71	11.6176
161.72	11.6238
161.74	11.6300
161.76	11.6363
161.77	11.6427
161.79	11.6490
161.80	11.6553
161.83	11.6617
161.84	11.6678
161.86	11.6742
161.88	11.6804
161.89	11.6867
161.90	11.6931
161.93	11.6994
161.94	11.7057
161.96	11.7122
161.98	11.7184
162.00	11.7249
162.01	11.7313
162.02	11.7374
162.04	11.7440
162.05	11.7504
162.07	11.7567
162.09	11.7630
162.11	11.7692
162.13	11.7753
162.14	11.7816
162.15	11.7879
162.17	11.7942
162.19	11.8002
162.20	11.8063
162.22	11.8126
162.24	11.8188
162.26	11.8251
162.28	11.8313
162.29	11.8376
162.30	11.8438
162.33	11.8500
162.34	11.8561
162.35	11.8624
162.37	11.8686
162.39	11.8747
162.40	11.8809
162.42	11.8869
162.44	11.8931
162.45	11.8992
162.47	11.9051
162.49	11.9112
162.50	11.9173
162.52	11.9233
162.54	11.9294
162.55	11.9356
162.58	11.9416
162.59	11.9474
162.60	11.9536
162.62	11.9595
162.64	11.9657
162.65	11.9719
162.67	11.9778
162.69	11.9840
162.70	11.9901
162.72	11.9961
162.74	12.0023
162.75	12.0083
162.77	12.0146
162.78	12.0207
162.80	12.0268
162.82	12.0328
162.83	12.0389
162.85	12.0448
162.87	12.0508
162.89	12.0570
162.90	12.0630
162.92	12.0690
162.93	12.0750
162.95	12.0810
162.97	12.0868
162.98	12.0928
163.00	12.0988
163.02	12.1046
163.04	12.1107
163.05	12.1166
163.07	12.1224
163.09	12.1285
163.10	12.1344
163.12	12.1403
163.13	12.1460
163.15	12.1518
163.17	12.1576
163.18	12.1635
163.20	12.1693
163.22	12.1752
163.23	12.1810
163.25	12.1870
163.27	12.1927
163.28	12.1985
163.30	12.2044
163.32	12.2099
163.33	12.2158
163.35	12.2216
163.37	12.2271
163.38	12.2329
163.40	12.2386
163.42	12.2445
163.43	12.2501
163.45	12.2559
163.47	12.2615
163.49	12.2671
163.50	12.2729
163.52	12.2786
163.53	12.2843
163.55	12.2900
163.57	12.2956
163.58	12.3016
163.60	12.3074
163.62	12.3130
163.63	12.3190
163.65	12.3248
163.67	12.3304
163.68	12.3363
163.69	12.3420
163.72	12.3476
163.73	12.3533
163.75	12.3590
163.77	12.3648
163.78	12.3704
163.80	12.3760
163.81	12.3817
163.83	12.3874
163.85	12.3933
163.87	12.3989
163.88	12.4045
163.90	12.4102
163.92	12.4161
163.93	12.4221
163.95	12.4279
163.97	12.4338
163.98	12.4396
164.00	12.4456
164.01	12.4517
164.03	12.4576
164.05	12.4634
164.06	12.4694
164.08	12.4752
164.10	12.4810
164.12	12.4867
164.13	12.4924
164.15	12.4980
164.17	12.5036
164.18	12.5094
164.20	12.5150
164.21	12.5206
