Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\chunPP.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
137.89	8.6413
137.91	8.6424
137.93	8.6436
137.94	8.6450
137.96	8.6461
137.97	8.6474
137.99	8.6485
138.01	8.6499
138.03	8.6513
138.04	8.6526
138.06	8.6540
138.08	8.6552
138.10	8.6567
138.11	8.6580
138.13	8.6592
138.15	8.6606
138.16	8.6618
138.18	8.6632
138.19	8.6645
138.21	8.6658
138.22	8.6671
138.24	8.6686
138.26	8.6699
138.28	8.6715
138.30	8.6730
138.31	8.6745
138.33	8.6761
138.35	8.6776
138.36	8.6792
138.38	8.6809
138.40	8.6823
138.41	8.6837
138.43	8.6849
138.44	8.6863
138.46	8.6877
138.47	8.6889
138.50	8.6905
138.51	8.6920
138.53	8.6934
138.54	8.6950
138.56	8.6963
138.58	8.6979
138.60	8.6995
138.61	8.7008
138.63	8.7022
138.65	8.7036
138.66	8.7049
138.68	8.7064
138.69	8.7076
138.71	8.7087
138.72	8.7101
138.74	8.7114
138.76	8.7129
138.78	8.7140
138.80	8.7156
138.81	8.7170
138.83	8.7186
138.85	8.7200
138.86	8.7214
138.88	8.7227
138.89	8.7241
138.91	8.7256
138.93	8.7269
138.94	8.7284
138.96	8.7296
138.98	8.7310
139.00	8.7326
139.01	8.7338
139.03	8.7353
139.05	8.7368
139.06	8.7381
139.08	8.7396
139.10	8.7410
139.12	8.7423
139.13	8.7437
139.15	8.7453
139.16	8.7464
139.18	8.7478
139.19	8.7488
139.21	8.7504
139.23	8.7519
139.25	8.7534
139.26	8.7550
139.28	8.7565
139.30	8.7579
139.31	8.7595
139.33	8.7611
139.35	8.7626
139.36	8.7640
139.38	8.7657
139.40	8.7671
139.41	8.7685
139.43	8.7701
139.45	8.7716
139.46	8.7730
139.48	8.7748
139.50	8.7763
139.51	8.7778
139.53	8.7792
139.55	8.7807
139.56	8.7826
139.58	8.7840
139.60	8.7855
139.61	8.7868
139.63	8.7881
139.65	8.7895
139.66	8.7906
139.68	8.7921
139.69	8.7934
139.71	8.7948
139.72	8.7963
139.74	8.7976
139.76	8.7992
139.78	8.8007
139.80	8.8021
139.82	8.8036
139.83	8.8051
139.85	8.8065
139.86	8.8079
139.88	8.8092
139.90	8.8105
139.91	8.8121
139.93	8.8135
139.94	8.8149
139.96	8.8163
139.98	8.8177
140.00	8.8190
140.01	8.8204
140.03	8.8220
140.05	8.8234
140.06	8.8249
140.08	8.8263
140.10	8.8277
140.11	8.8291
140.13	8.8303
140.15	8.8315
140.16	8.8329
140.18	8.8344
140.19	8.8358
140.21	8.8373
140.23	8.8389
140.25	8.8402
140.26	8.8415
140.28	8.8429
140.30	8.8443
140.31	8.8458
140.33	8.8472
140.35	8.8485
140.36	8.8499
140.38	8.8512
140.40	8.8525
140.41	8.8539
140.43	8.8552
140.44	8.8563
140.46	8.8578
140.48	8.8595
140.50	8.8609
140.51	8.8624
140.53	8.8639
140.55	8.8654
140.56	8.8667
140.58	8.8682
140.60	8.8696
140.61	8.8711
140.63	8.8726
140.65	8.8740
140.66	8.8753
140.68	8.8769
140.69	8.8783
140.71	8.8798
140.73	8.8814
140.74	8.8827
140.76	8.8844
140.78	8.8859
140.79	8.8874
140.81	8.8889
140.83	8.8903
140.85	8.8916
140.86	8.8930
140.88	8.8944
140.90	8.8956
140.91	8.8971
140.93	8.8985
140.94	8.8999
140.96	8.9015
140.98	8.9031
141.00	8.9047
141.02	8.9060
141.03	8.9074
141.05	8.9087
141.06	8.9100
141.08	8.9113
141.10	8.9129
141.11	8.9143
141.13	8.9157
141.15	8.9169
141.16	8.9184
141.18	8.9200
141.19	8.9215
141.21	8.9230
141.23	8.9246
141.25	8.9261
141.27	8.9275
141.28	8.9289
141.30	8.9304
141.32	8.9320
141.33	8.9334
141.35	8.9350
141.36	8.9366
141.38	8.9381
141.40	8.9398
141.41	8.9412
141.43	8.9427
141.44	8.9445
141.47	8.9462
141.48	8.9478
141.50	8.9493
141.51	8.9511
141.53	8.9528
141.55	8.9545
141.56	8.9560
141.58	8.9577
141.60	8.9592
141.61	8.9606
141.63	8.9620
141.65	8.9635
141.67	8.9650
141.68	8.9669
141.69	8.9685
141.71	8.9702
141.73	8.9719
141.75	8.9731
141.76	8.9748
141.78	8.9763
141.79	8.9780
141.81	8.9794
141.83	8.9811
141.85	8.9827
141.87	8.9843
141.88	8.9860
141.90	8.9876
141.91	8.9892
141.93	8.9908
141.94	8.9923
141.96	8.9939
141.98	8.9956
142.00	8.9970
142.01	8.9985
142.03	8.9999
142.05	9.0016
142.06	9.0031
142.08	9.0047
142.10	9.0064
142.11	9.0079
142.13	9.0094
142.15	9.0110
142.16	9.0126
142.18	9.0143
142.19	9.0158
142.21	9.0175
142.23	9.0190
142.25	9.0204
142.26	9.0218
142.28	9.0235
142.30	9.0250
142.31	9.0264
142.33	9.0279
142.35	9.0296
142.37	9.0312
142.38	9.0327
142.40	9.0343
142.41	9.0360
142.43	9.0375
142.44	9.0390
142.47	9.0407
142.48	9.0423
142.50	9.0438
142.51	9.0453
142.53	9.0468
142.55	9.0485
142.56	9.0502
142.58	9.0518
142.60	9.0533
142.62	9.0550
142.63	9.0567
142.65	9.0583
142.67	9.0602
142.68	9.0619
142.70	9.0635
142.72	9.0650
142.73	9.0667
142.74	9.0683
142.76	9.0700
142.78	9.0717
142.80	9.0734
142.81	9.0750
142.83	9.0767
142.85	9.0782
142.86	9.0797
142.88	9.0815
142.90	9.0831
142.92	9.0849
142.93	9.0865
142.94	9.0883
142.96	9.0901
142.98	9.0921
143.00	9.0937
143.01	9.0956
143.03	9.0972
143.05	9.0987
143.06	9.1003
143.08	9.1018
143.10	9.1032
143.12	9.1050
143.13	9.1068
143.15	9.1083
143.16	9.1101
143.18	9.1119
143.20	9.1138
143.22	9.1155
143.23	9.1170
143.25	9.1187
143.26	9.1202
143.28	9.1220
143.30	9.1234
143.31	9.1247
143.33	9.1263
143.35	9.1278
143.36	9.1296
143.38	9.1314
143.40	9.1329
143.41	9.1349
143.43	9.1365
143.44	9.1382
143.47	9.1399
143.48	9.1417
143.50	9.1432
143.51	9.1450
143.53	9.1466
143.55	9.1482
143.57	9.1499
143.58	9.1515
143.60	9.1532
143.62	9.1549
143.63	9.1568
143.65	9.1585
143.67	9.1602
143.68	9.1619
143.69	9.1637
143.71	9.1654
143.73	9.1671
143.75	9.1686
143.76	9.1703
143.78	9.1720
143.80	9.1736
143.81	9.1751
143.83	9.1769
143.85	9.1788
143.87	9.1806
143.88	9.1824
143.90	9.1843
143.91	9.1861
143.93	9.1877
143.95	9.1896
143.97	9.1914
143.98	9.1933
144.00	9.1946
144.02	9.1965
144.03	9.1985
144.04	9.2002
144.06	9.2020
144.08	9.2039
144.10	9.2057
144.12	9.2073
144.13	9.2092
144.15	9.2112
144.17	9.2129
144.18	9.2147
144.20	9.2164
144.21	9.2183
144.23	9.2203
144.25	9.2222
144.27	9.2241
144.28	9.2258
144.30	9.2277
144.31	9.2298
144.33	9.2316
144.35	9.2338
144.36	9.2358
144.38	9.2378
144.40	9.2397
144.41	9.2417
144.43	9.2437
144.44	9.2459
144.46	9.2479
144.48	9.2501
144.50	9.2523
144.51	9.2542
144.53	9.2563
144.55	9.2582
144.56	9.2604
144.58	9.2622
144.60	9.2643
144.62	9.2664
144.63	9.2683
144.65	9.2702
144.66	9.2723
144.68	9.2744
144.70	9.2765
144.71	9.2785
144.73	9.2805
144.75	9.2825
144.76	9.2845
144.78	9.2865
144.80	9.2884
144.81	9.2903
144.83	9.2924
144.85	9.2944
144.86	9.2966
144.88	9.2985
144.90	9.3005
144.91	9.3026
144.93	9.3047
144.94	9.3066
144.96	9.3086
144.98	9.3106
145.00	9.3125
145.01	9.3144
145.03	9.3165
145.05	9.3182
145.06	9.3202
145.08	9.3220
145.10	9.3237
145.11	9.3258
145.13	9.3280
145.15	9.3298
145.16	9.3319
145.18	9.3340
145.19	9.3360
145.21	9.3378
145.23	9.3397
145.25	9.3417
145.27	9.3437
145.28	9.3458
145.30	9.3478
145.31	9.3499
145.33	9.3520
145.35	9.3540
145.36	9.3562
145.38	9.3582
145.39	9.3602
145.41	9.3623
145.43	9.3642
145.44	9.3663
145.46	9.3682
145.48	9.3702
145.50	9.3725
145.51	9.3747
145.53	9.3768
145.55	9.3790
145.56	9.3810
145.58	9.3829
145.60	9.3847
145.61	9.3867
145.63	9.3887
145.65	9.3907
145.66	9.3928
145.68	9.3949
145.69	9.3970
145.71	9.3991
145.72	9.4013
145.75	9.4034
145.76	9.4052
145.78	9.4073
145.79	9.4093
145.80	9.4113
145.83	9.4132
145.85	9.4153
145.86	9.4174
145.88	9.4195
145.89	9.4215
145.91	9.4235
145.93	9.4257
145.94	9.4277
145.96	9.4298
145.97	9.4316
145.99	9.4336
146.01	9.4357
146.03	9.4377
146.04	9.4398
146.06	9.4419
146.08	9.4439
146.09	9.4461
146.11	9.4483
146.13	9.4502
146.14	9.4522
146.16	9.4544
146.18	9.4563
146.19	9.4581
146.21	9.4602
146.22	9.4622
146.24	9.4640
146.26	9.4661
146.28	9.4682
146.29	9.4705
146.31	9.4725
146.33	9.4744
146.34	9.4765
146.36	9.4788
146.38	9.4807
146.39	9.4828
146.40	9.4846
146.43	9.4867
146.44	9.4885
146.46	9.4906
146.47	9.4928
146.49	9.4949
146.51	9.4973
146.53	9.4990
146.54	9.5013
146.55	9.5033
146.57	9.5055
146.59	9.5076
146.60	9.5098
146.62	9.5117
146.64	9.5139
146.66	9.5159
146.68	9.5182
146.69	9.5203
146.70	9.5225
146.72	9.5247
146.74	9.5268
146.76	9.5288
146.78	9.5308
146.79	9.5329
146.81	9.5349
146.83	9.5368
146.84	9.5387
146.86	9.5407
146.88	9.5427
146.89	9.5446
146.91	9.5469
146.93	9.5489
146.94	9.5511
146.95	9.5530
146.97	9.5548
146.99	9.5570
147.00	9.5590
147.02	9.5607
147.04	9.5625
147.05	9.5645
147.07	9.5665
147.09	9.5687
147.11	9.5708
147.13	9.5727
147.14	9.5748
147.15	9.5769
147.17	9.5790
147.19	9.5810
147.21	9.5830
147.22	9.5852
147.24	9.5873
147.26	9.5890
147.28	9.5906
147.29	9.5928
147.30	9.5949
147.32	9.5968
147.34	9.5987
147.36	9.6005
147.38	9.6024
147.39	9.6044
147.40	9.6063
147.43	9.6082
147.44	9.6102
147.45	9.6121
147.47	9.6139
147.49	9.6158
147.50	9.6177
147.52	9.6197
147.54	9.6215
147.56	9.6234
147.58	9.6252
147.59	9.6270
147.61	9.6287
147.63	9.6303
147.64	9.6322
147.65	9.6341
147.67	9.6358
147.69	9.6377
147.70	9.6395
147.72	9.6412
147.74	9.6431
147.75	9.6449
147.77	9.6466
147.79	9.6483
147.80	9.6500
147.82	9.6516
147.84	9.6532
147.85	9.6550
147.87	9.6568
147.89	9.6589
147.91	9.6606
147.92	9.6623
147.94	9.6639
147.95	9.6658
147.97	9.6673
147.99	9.6692
148.00	9.6709
148.02	9.6727
148.04	9.6742
148.05	9.6759
148.07	9.6772
148.09	9.6789
148.10	9.6805
148.12	9.6822
148.14	9.6837
148.15	9.6853
148.17	9.6868
148.19	9.6885
148.20	9.6901
148.22	9.6918
148.24	9.6933
148.25	9.6948
148.27	9.6966
148.29	9.6983
148.30	9.6999
148.32	9.7014
148.34	9.7030
148.35	9.7045
148.37	9.7061
148.38	9.7078
148.40	9.7092
148.42	9.7107
148.43	9.7122
148.45	9.7136
148.47	9.7150
148.49	9.7165
148.50	9.7182
148.52	9.7196
148.54	9.7212
148.55	9.7230
148.57	9.7244
148.58	9.7260
148.60	9.7274
148.62	9.7288
148.64	9.7303
148.65	9.7317
148.67	9.7331
148.69	9.7343
148.70	9.7357
148.72	9.7372
148.73	9.7388
148.75	9.7402
148.77	9.7416
148.78	9.7430
148.80	9.7442
148.82	9.7455
148.84	9.7469
148.85	9.7482
148.87	9.7493
148.89	9.7506
148.90	9.7517
148.92	9.7531
148.94	9.7546
148.95	9.7557
148.97	9.7569
148.98	9.7581
149.00	9.7594
149.02	9.7603
149.03	9.7614
149.05	9.7625
149.07	9.7636
149.08	9.7647
149.10	9.7660
149.12	9.7670
149.13	9.7680
149.15	9.7690
149.17	9.7703
149.18	9.7712
149.20	9.7725
149.22	9.7732
149.23	9.7742
149.25	9.7751
149.27	9.7762
149.28	9.7771
149.30	9.7782
149.32	9.7790
149.33	9.7799
149.35	9.7806
149.37	9.7815
149.38	9.7825
149.40	9.7833
149.42	9.7841
149.43	9.7852
149.45	9.7859
149.47	9.7867
149.48	9.7877
149.50	9.7885
149.52	9.7895
149.54	9.7905
149.55	9.7915
149.57	9.7923
149.58	9.7932
149.60	9.7942
149.62	9.7950
149.63	9.7958
149.65	9.7967
149.66	9.7976
149.68	9.7987
149.70	9.7994
149.72	9.8004
149.73	9.8015
149.75	9.8024
149.77	9.8035
149.78	9.8046
149.80	9.8052
149.82	9.8064
149.83	9.8075
149.85	9.8083
149.87	9.8094
149.88	9.8104
149.90	9.8112
149.92	9.8122
149.93	9.8133
149.95	9.8144
149.97	9.8153
149.98	9.8163
150.00	9.8172
150.02	9.8182
150.03	9.8194
150.05	9.8201
150.07	9.8213
150.08	9.8222
150.10	9.8229
150.12	9.8241
150.13	9.8252
150.15	9.8264
150.16	9.8274
150.18	9.8285
150.20	9.8293
150.21	9.8304
150.23	9.8315
150.25	9.8324
150.26	9.8333
150.28	9.8343
150.30	9.8354
150.32	9.8364
150.33	9.8374
150.35	9.8385
150.36	9.8396
150.38	9.8408
150.40	9.8418
150.41	9.8430
150.43	9.8442
150.45	9.8453
150.47	9.8462
150.48	9.8473
150.50	9.8486
150.52	9.8497
150.53	9.8509
150.55	9.8521
150.57	9.8534
150.58	9.8546
150.60	9.8558
150.61	9.8570
150.63	9.8582
150.65	9.8594
150.66	9.8607
150.68	9.8622
150.70	9.8633
150.72	9.8645
150.73	9.8660
150.75	9.8673
150.76	9.8688
150.78	9.8704
150.80	9.8718
150.81	9.8732
150.83	9.8747
150.85	9.8760
150.86	9.8779
150.88	9.8791
150.90	9.8806
150.91	9.8822
150.93	9.8839
150.94	9.8855
150.96	9.8871
150.98	9.8889
151.00	9.8906
151.01	9.8923
151.03	9.8939
151.05	9.8956
151.06	9.8972
151.08	9.8990
151.09	9.9005
151.11	9.9021
151.13	9.9039
151.15	9.9058
151.16	9.9077
151.18	9.9096
151.19	9.9114
151.21	9.9135
151.23	9.9155
151.25	9.9171
151.26	9.9188
151.28	9.9205
151.30	9.9223
151.31	9.9240
151.33	9.9258
151.34	9.9276
151.36	9.9295
151.38	9.9314
151.39	9.9332
151.41	9.9352
151.43	9.9373
151.44	9.9392
151.47	9.9412
151.48	9.9431
151.50	9.9451
151.51	9.9472
151.53	9.9492
151.55	9.9515
151.56	9.9537
151.58	9.9559
151.59	9.9578
151.61	9.9603
151.63	9.9624
151.65	9.9645
151.66	9.9667
151.68	9.9687
151.69	9.9709
151.71	9.9730
151.73	9.9752
151.74	9.9775
151.76	9.9797
151.78	9.9822
151.79	9.9843
151.81	9.9865
151.83	9.9887
151.84	9.9908
151.86	9.9931
151.88	9.9955
151.89	9.9974
151.91	9.9994
151.93	10.0016
151.94	10.0040
151.96	10.0063
151.97	10.0088
152.00	10.0111
152.01	10.0137
152.02	10.0160
152.04	10.0184
152.06	10.0208
152.08	10.0233
152.09	10.0256
152.11	10.0280
152.13	10.0303
152.15	10.0326
152.16	10.0353
152.18	10.0378
152.19	10.0402
152.21	10.0430
152.22	10.0453
152.24	10.0477
152.26	10.0502
152.28	10.0528
152.30	10.0552
152.31	10.0577
152.33	10.0602
152.34	10.0629
152.36	10.0656
152.38	10.0681
152.39	10.0708
152.41	10.0735
152.42	10.0761
152.44	10.0787
152.45	10.0814
152.47	10.0839
152.49	10.0866
152.50	10.0893
152.53	10.0920
152.54	10.0946
152.56	10.0974
152.58	10.1003
152.59	10.1030
152.61	10.1059
152.62	10.1087
152.64	10.1113
152.65	10.1139
152.67	10.1167
152.69	10.1193
152.70	10.1220
152.72	10.1247
152.73	10.1274
152.75	10.1301
152.77	10.1328
152.79	10.1356
152.80	10.1382
152.82	10.1409
152.84	10.1435
152.86	10.1462
152.88	10.1490
152.89	10.1518
152.91	10.1544
152.93	10.1570
152.94	10.1597
152.95	10.1626
152.97	10.1655
152.99	10.1682
153.00	10.1711
153.02	10.1739
153.04	10.1769
153.05	10.1796
153.07	10.1825
153.09	10.1852
153.10	10.1881
153.13	10.1907
153.14	10.1934
153.16	10.1963
153.17	10.1993
153.19	10.2020
153.20	10.2048
153.22	10.2079
153.24	10.2109
153.25	10.2136
153.27	10.2166
153.29	10.2192
153.30	10.2224
153.32	10.2253
153.33	10.2280
153.35	10.2309
153.37	10.2338
153.39	10.2367
153.40	10.2397
153.42	10.2426
153.44	10.2454
153.45	10.2482
153.47	10.2509
153.49	10.2538
153.50	10.2567
153.52	10.2596
153.54	10.2625
153.55	10.2653
153.57	10.2683
153.58	10.2712
153.60	10.2740
153.62	10.2768
153.64	10.2798
153.65	10.2826
153.67	10.2855
153.69	10.2880
153.70	10.2907
153.72	10.2935
153.74	10.2962
153.75	10.2991
153.77	10.3021
153.79	10.3045
153.80	10.3075
153.82	10.3105
153.83	10.3133
153.85	10.3161
153.88	10.3188
153.89	10.3216
153.90	10.3245
153.92	10.3272
153.93	10.3298
153.94	10.3327
153.96	10.3356
153.98	10.3384
154.00	10.3413
154.02	10.3441
154.03	10.3469
154.05	10.3499
154.07	10.3525
154.08	10.3551
154.10	10.3580
154.12	10.3610
154.13	10.3637
154.15	10.3666
154.17	10.3694
154.18	10.3722
154.19	10.3752
154.22	10.3781
154.23	10.3810
154.25	10.3840
154.27	10.3868
154.29	10.3896
154.30	10.3926
154.32	10.3954
154.33	10.3982
154.35	10.4011
154.37	10.4040
154.39	10.4071
154.40	10.4100
154.42	10.4127
154.43	10.4155
154.45	10.4185
154.47	10.4214
154.48	10.4243
154.50	10.4272
154.51	10.4299
154.53	10.4326
154.55	10.4357
154.57	10.4386
154.58	10.4413
154.60	10.4443
154.61	10.4470
154.63	10.4499
154.65	10.4525
154.66	10.4552
154.68	10.4581
154.70	10.4608
154.72	10.4636
154.73	10.4664
154.75	10.4693
154.76	10.4722
154.78	10.4749
154.80	10.4775
154.82	10.4803
154.83	10.4832
154.85	10.4860
154.86	10.4888
154.88	10.4913
154.90	10.4940
154.91	10.4968
154.93	10.4996
154.94	10.5023
154.96	10.5051
154.98	10.5079
155.00	10.5106
155.01	10.5136
155.03	10.5162
155.05	10.5191
155.07	10.5218
155.08	10.5244
155.10	10.5269
155.12	10.5295
155.13	10.5323
155.15	10.5350
155.17	10.5378
155.18	10.5405
155.19	10.5435
155.21	10.5464
155.23	10.5491
155.25	10.5518
155.25	10.5545
155.26	10.5573
155.29	10.5600
155.31	10.5627
155.33	10.5653
155.35	10.5679
155.36	10.5706
155.38	10.5735
155.40	10.5764
155.41	10.5790
155.43	10.5819
155.44	10.5846
155.46	10.5873
155.48	10.5900
155.50	10.5927
155.51	10.5954
155.53	10.5980
155.54	10.6005
155.56	10.6032
155.58	10.6061
155.60	10.6088
155.61	10.6114
155.63	10.6144
155.65	10.6171
155.66	10.6198
155.68	10.6225
155.69	10.6251
155.71	10.6279
155.73	10.6305
155.75	10.6332
155.77	10.6360
155.78	10.6388
155.80	10.6416
155.81	10.6442
155.83	10.6472
155.85	10.6499
155.86	10.6525
155.88	10.6555
155.90	10.6583
155.91	10.6611
155.93	10.6639
155.94	10.6667
155.96	10.6693
155.98	10.6722
155.99	10.6751
156.01	10.6778
156.03	10.6808
156.05	10.6837
156.06	10.6864
156.08	10.6890
156.10	10.6919
156.11	10.6947
156.13	10.6976
156.14	10.7003
156.16	10.7031
156.18	10.7061
156.19	10.7090
156.21	10.7118
156.23	10.7150
156.25	10.7179
156.26	10.7207
156.28	10.7236
156.30	10.7265
156.31	10.7296
156.33	10.7325
156.35	10.7354
156.36	10.7382
156.38	10.7410
156.40	10.7442
156.41	10.7470
156.43	10.7502
156.44	10.7532
156.46	10.7561
156.48	10.7593
156.50	10.7626
156.51	10.7654
156.53	10.7685
156.54	10.7716
156.56	10.7746
156.58	10.7777
156.59	10.7808
156.61	10.7838
156.63	10.7870
156.64	10.7902
156.66	10.7932
156.67	10.7964
156.69	10.7993
156.71	10.8024
156.73	10.8055
156.74	10.8085
156.76	10.8115
156.78	10.8146
156.79	10.8177
156.81	10.8206
156.83	10.8239
156.85	10.8271
156.86	10.8303
156.88	10.8334
156.90	10.8364
156.91	10.8395
156.93	10.8426
156.94	10.8456
156.96	10.8483
156.98	10.8515
157.00	10.8546
157.01	10.8578
157.03	10.8610
157.04	10.8642
157.06	10.8675
157.08	10.8707
157.09	10.8740
157.11	10.8772
157.13	10.8803
157.14	10.8837
157.16	10.8868
157.18	10.8902
157.19	10.8934
157.21	10.8967
157.23	10.9001
157.24	10.9035
157.26	10.9068
157.28	10.9101
157.29	10.9134
157.31	10.9166
157.33	10.9200
157.35	10.9233
157.36	10.9265
157.38	10.9298
157.40	10.9333
157.41	10.9366
157.43	10.9399
157.44	10.9434
157.46	10.9469
157.47	10.9503
157.50	10.9537
157.51	10.9571
157.53	10.9605
157.54	10.9639
157.56	10.9674
157.58	10.9708
157.60	10.9742
157.61	10.9779
157.63	10.9815
157.65	10.9851
157.66	10.9889
157.68	10.9923
157.69	10.9959
157.71	10.9993
157.72	11.0030
157.74	11.0065
157.76	11.0100
157.78	11.0138
157.79	11.0175
157.81	11.0212
157.83	11.0250
157.85	11.0288
157.86	11.0325
157.88	11.0364
157.89	11.0401
157.91	11.0437
157.93	11.0475
157.94	11.0513
157.96	11.0548
157.98	11.0586
157.99	11.0625
158.01	11.0662
158.03	11.0703
158.04	11.0740
158.06	11.0781
158.08	11.0818
158.09	11.0856
158.11	11.0897
158.13	11.0936
158.14	11.0975
158.16	11.1014
158.18	11.1053
158.19	11.1093
158.21	11.1133
158.22	11.1172
158.25	11.1211
158.26	11.1253
158.28	11.1294
158.30	11.1334
158.31	11.1374
158.33	11.1414
158.34	11.1454
158.36	11.1495
158.38	11.1534
158.39	11.1576
158.40	11.1617
158.42	11.1655
158.44	11.1696
158.46	11.1738
158.47	11.1779
158.49	11.1819
158.50	11.1859
158.52	11.1903
158.54	11.1943
158.56	11.1984
158.58	11.2028
158.59	11.2069
158.61	11.2110
158.63	11.2154
158.64	11.2200
158.66	11.2241
158.67	11.2284
158.69	11.2328
158.71	11.2370
158.73	11.2413
158.74	11.2460
158.75	11.2500
158.77	11.2544
158.79	11.2590
158.81	11.2632
158.83	11.2676
158.84	11.2724
158.85	11.2768
158.88	11.2812
158.89	11.2858
158.90	11.2904
158.92	11.2949
158.94	11.2993
158.96	11.3039
158.97	11.3084
158.99	11.3132
159.00	11.3178
159.02	11.3223
159.04	11.3271
159.06	11.3317
159.08	11.3363
159.09	11.3410
159.11	11.3457
159.13	11.3507
159.14	11.3554
159.15	11.3603
159.17	11.3651
159.19	11.3701
159.21	11.3746
159.22	11.3794
159.24	11.3843
159.26	11.3891
159.28	11.3940
159.29	11.3989
159.31	11.4037
159.32	11.4087
159.34	11.4137
159.35	11.4185
159.37	11.4231
159.39	11.4283
159.41	11.4332
159.42	11.4383
159.44	11.4434
159.46	11.4484
159.47	11.4535
159.49	11.4582
159.51	11.4633
159.52	11.4684
159.54	11.4734
159.55	11.4784
159.57	11.4836
159.59	11.4889
159.60	11.4939
159.63	11.4993
159.64	11.5046
159.65	11.5099
159.68	11.5151
159.69	11.5202
159.70	11.5256
159.72	11.5308
159.74	11.5361
159.75	11.5414
159.77	11.5467
159.79	11.5521
159.80	11.5574
159.83	11.5630
159.84	11.5687
159.85	11.5745
159.87	11.5800
159.89	11.5856
159.90	11.5913
159.92	11.5970
159.93	11.6028
159.95	11.6083
159.97	11.6141
159.99	11.6199
160.00	11.6258
160.02	11.6316
160.04	11.6375
160.05	11.6433
160.08	11.6492
160.09	11.6550
160.10	11.6610
160.13	11.6671
160.14	11.6730
160.15	11.6791
160.17	11.6850
160.19	11.6910
160.20	11.6971
160.22	11.7033
160.24	11.7092
160.25	11.7155
160.28	11.7217
160.29	11.7278
160.30	11.7340
160.32	11.7404
160.34	11.7466
160.35	11.7527
160.37	11.7591
160.39	11.7651
160.40	11.7713
160.42	11.7778
160.44	11.7842
160.45	11.7906
160.47	11.7972
160.49	11.8035
160.50	11.8101
160.52	11.8167
160.54	11.8231
160.55	11.8297
160.57	11.8362
160.59	11.8425
160.60	11.8491
160.62	11.8557
160.64	11.8622
160.65	11.8691
160.67	11.8755
160.68	11.8821
160.70	11.8888
160.72	11.8954
160.74	11.9023
160.75	11.9090
160.77	11.9158
160.79	11.9225
160.80	11.9293
160.82	11.9362
160.83	11.9431
160.85	11.9499
160.87	11.9570
160.89	11.9641
160.90	11.9709
160.92	11.9779
160.94	11.9849
160.95	11.9919
160.97	11.9989
160.98	12.0060
161.00	12.0131
161.02	12.0203
161.03	12.0274
161.05	12.0346
161.07	12.0417
161.08	12.0490
161.10	12.0563
161.12	12.0636
161.14	12.0710
161.15	12.0781
161.17	12.0852
161.18	12.0925
161.20	12.0998
161.22	12.1074
161.24	12.1144
161.25	12.1219
161.27	12.1293
161.28	12.1365
161.30	12.1440
161.32	12.1514
161.33	12.1587
161.35	12.1661
161.37	12.1734
161.38	12.1806
161.40	12.1881
161.42	12.1956
161.43	12.2031
161.45	12.2107
161.47	12.2182
161.48	12.2259
161.50	12.2337
161.52	12.2411
161.53	12.2488
161.55	12.2564
161.57	12.2641
161.58	12.2718
161.60	12.2795
161.62	12.2873
161.63	12.2951
161.65	12.3031
161.67	12.3109
161.68	12.3187
161.69	12.3266
161.71	12.3348
161.73	12.3425
161.75	12.3504
161.77	12.3584
161.78	12.3663
161.80	12.3744
161.82	12.3827
161.83	12.3907
161.85	12.3988
161.87	12.4070
161.88	12.4150
161.90	12.4236
161.92	12.4316
161.93	12.4396
161.95	12.4478
161.97	12.4561
161.98	12.4641
162.00	12.4723
162.02	12.4803
162.03	12.4885
162.05	12.4967
162.06	12.5049
162.08	12.5129
162.10	12.5212
162.12	12.5293
162.13	12.5374
162.15	12.5455
162.17	12.5536
162.18	12.5615
162.20	12.5695
162.21	12.5778
162.23	12.5861
162.25	12.5943
162.27	12.6023
162.28	12.6106
162.30	12.6187
162.31	12.6269
162.33	12.6352
162.35	12.6433
162.36	12.6515
162.38	12.6596
162.40	12.6677
162.41	12.6757
162.43	12.6837
162.44	12.6920
162.46	12.7001
162.48	12.7083
162.50	12.7166
162.51	12.7246
162.53	12.7327
162.55	12.7409
162.56	12.7489
162.58	12.7567
162.59	12.7649
162.61	12.7729
162.63	12.7811
162.65	12.7890
162.66	12.7972
162.68	12.8053
162.70	12.8132
162.72	12.8211
162.73	12.8292
162.75	12.8373
162.76	12.8452
162.78	12.8533
162.80	12.8611
162.81	12.8691
162.83	12.8771
162.85	12.8851
162.86	12.8934
162.88	12.9014
162.90	12.9095
162.91	12.9178
162.93	12.9262
162.94	12.9350
162.96	12.9438
162.97	12.9527
163.00	12.9615
163.01	12.9708
163.03	12.9800
163.05	12.9892
163.06	12.9987
163.08	13.0081
163.10	13.0174
163.11	13.0269
163.13	13.0358
163.15	13.0449
163.16	13.0542
163.18	13.0631
163.19	13.0722
163.21	13.0810
163.23	13.0896
163.25	13.0987
163.26	13.1075
163.28	13.1160
163.29	13.1248
163.31	13.1335
163.33	13.1421
163.35	13.1505
163.36	13.1589
163.38	13.1672
163.39	13.1755
163.41	13.1840
163.43	13.1921
163.44	13.2003
163.46	13.2087
163.48	13.2167
163.49	13.2250
163.51	13.2331
163.53	13.2411
163.55	13.2492
163.56	13.2573
163.58	13.2653
163.59	13.2733
163.61	13.2812
163.63	13.2892
